category,method,dynamic_spec,max_lag,control_spec,coefficient_type,coef,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,endogenous_vars,instruments,controls_requested,controls_used,fixed_effects,cluster,first_stage_diagnostics,first_stage_coef,first_stage_se,first_stage_t,first_stage_t2
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,A_none,log_price,-1.497788503874099,0.060304890954792,-24.836932463685656,0.0,13150237,78134,388,log_price,log_cost,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0478671912,""partial.rsquared"":0.0478671912,""shea.rsquared"":0.0478671912,""f.stat"":877.1928898018,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,A_none,cumulative_sum,-1.497788503874099,0.060304890954792,-24.836932463685656,0.0,13150237,78134,388,log_price,log_cost,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0478671912,""partial.rsquared"":0.0478671912,""shea.rsquared"":0.0478671912,""f.stat"":877.1928898018,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,B_ccount_only,log_price,-1.6209896691870245,0.061465682474982,-26.372271549198256,0.0,13150237,78134,388,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0482124454,""partial.rsquared"":0.0476388581,""shea.rsquared"":0.0476388581,""f.stat"":871.2365205331,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,B_ccount_only,cumulative_sum,-1.6209896691870245,0.061465682474982,-26.372271549198256,0.0,13150237,78134,388,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0482124454,""partial.rsquared"":0.0476388581,""shea.rsquared"":0.0476388581,""f.stat"":871.2365205331,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,C_plus_deal,log_price,-0.5070083168567614,0.0472778672900819,-10.724009899725791,0.0,13150237,78134,388,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,,0.0900320116827173,0.0034916453990598,25.78498140359784,664.865265983886
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,C_plus_deal,cumulative_sum,-0.5070083168567614,0.0472778672900819,-10.724009899725791,0.0,13150237,78134,388,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,,0.0900320116827173,0.0034916453990598,25.78498140359784,664.865265983886
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price,-2.4715565782679083,0.0329705017306428,-74.96266203225044,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.055602345651184604, 'coef_vector': [0.2067411514463914, -0.10696591794862989]}, {'endog': 'D1', 'r2_on_instruments': 0.05131683394596709, 'coef_vector': [-0.07088624390606231, 0.17359782310324642]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price_lag1,1.0570173025991876,0.0334181082008053,31.630076012911893,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.055602345651184604, 'coef_vector': [0.2067411514463914, -0.10696591794862989]}, {'endog': 'D1', 'r2_on_instruments': 0.05131683394596709, 'coef_vector': [-0.07088624390606231, 0.17359782310324642]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,cumulative_sum,-1.4145392756687207,0.0626726046921437,-22.57029658520064,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.055602345651184604, 'coef_vector': [0.2067411514463914, -0.10696591794862989]}, {'endog': 'D1', 'r2_on_instruments': 0.05131683394596709, 'coef_vector': [-0.07088624390606231, 0.17359782310324642]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price,-2.4502081697992386,0.032406057090505,-75.60957394342022,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.058614232542479994, 'coef_vector': [0.206182682640515, -0.047047879787093495, -0.06456866284848449]}, {'endog': 'D1', 'r2_on_instruments': 0.05943160279712034, 'coef_vector': [-0.07101473341984699, 0.2720898838767748, -0.10705051354101494]}, {'endog': 'D2', 'r2_on_instruments': 0.05484706559583574, 'coef_vector': [-0.06710568227947324, -0.00888983228276237, 0.17340844718522572]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag1,0.35225817731478,0.0141382733813511,24.91521898136586,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.058614232542479994, 'coef_vector': [0.206182682640515, -0.047047879787093495, -0.06456866284848449]}, {'endog': 'D1', 'r2_on_instruments': 0.05943160279712034, 'coef_vector': [-0.07101473341984699, 0.2720898838767748, -0.10705051354101494]}, {'endog': 'D2', 'r2_on_instruments': 0.05484706559583574, 'coef_vector': [-0.06710568227947324, -0.00888983228276237, 0.17340844718522572]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag2,0.8567403414477984,0.0279863944514366,30.612744451038715,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.058614232542479994, 'coef_vector': [0.206182682640515, -0.047047879787093495, -0.06456866284848449]}, {'endog': 'D1', 'r2_on_instruments': 0.05943160279712034, 'coef_vector': [-0.07101473341984699, 0.2720898838767748, -0.10705051354101494]}, {'endog': 'D2', 'r2_on_instruments': 0.05484706559583574, 'coef_vector': [-0.06710568227947324, -0.00888983228276237, 0.17340844718522572]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,cumulative_sum,-1.24120965103666,0.0637677061196302,-19.4645491670676,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.058614232542479994, 'coef_vector': [0.206182682640515, -0.047047879787093495, -0.06456866284848449]}, {'endog': 'D1', 'r2_on_instruments': 0.05943160279712034, 'coef_vector': [-0.07101473341984699, 0.2720898838767748, -0.10705051354101494]}, {'endog': 'D2', 'r2_on_instruments': 0.05484706559583574, 'coef_vector': [-0.06710568227947324, -0.00888983228276237, 0.17340844718522572]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price,-1.0937457958770274,0.0328692475343451,-33.27565666765479,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.04183522059699518, 'coef_vector': [0.15700059798333627, -0.07240394856722113]}, {'endog': 'D1', 'r2_on_instruments': 0.050844600041818344, 'coef_vector': [-0.09261846729058866, 0.18869834746237032]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price_lag1,0.6504970210839882,0.0245183971763792,26.530976572590514,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.04183522059699518, 'coef_vector': [0.15700059798333627, -0.07240394856722113]}, {'endog': 'D1', 'r2_on_instruments': 0.050844600041818344, 'coef_vector': [-0.09261846729058866, 0.18869834746237032]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,cumulative_sum,-0.4432487747930391,0.0484771651977335,-9.143454923262755,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.04183522059699518, 'coef_vector': [0.15700059798333627, -0.07240394856722113]}, {'endog': 'D1', 'r2_on_instruments': 0.050844600041818344, 'coef_vector': [-0.09261846729058866, 0.18869834746237032]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price,-1.1154745260093422,0.0327709465031497,-34.03852024542928,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.042570143218566, 'coef_vector': [0.1564112123135252, -0.04441260223490817, -0.029501508557005694]}, {'endog': 'D1', 'r2_on_instruments': 0.05712281272552844, 'coef_vector': [-0.09177725241514087, 0.2731892084471895, -0.09242200342661704]}, {'endog': 'D2', 'r2_on_instruments': 0.05578470203411767, 'coef_vector': [-0.07489467626078514, -0.008477424112741707, 0.17889628694402993]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag1,0.500969273709278,0.0125154468409842,40.02807730913425,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.042570143218566, 'coef_vector': [0.1564112123135252, -0.04441260223490817, -0.029501508557005694]}, {'endog': 'D1', 'r2_on_instruments': 0.05712281272552844, 'coef_vector': [-0.09177725241514087, 0.2731892084471895, -0.09242200342661704]}, {'endog': 'D2', 'r2_on_instruments': 0.05578470203411767, 'coef_vector': [-0.07489467626078514, -0.008477424112741707, 0.17889628694402993]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag2,0.1879537870364862,0.0208375562011347,9.01995345434275,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.042570143218566, 'coef_vector': [0.1564112123135252, -0.04441260223490817, -0.029501508557005694]}, {'endog': 'D1', 'r2_on_instruments': 0.05712281272552844, 'coef_vector': [-0.09177725241514087, 0.2731892084471895, -0.09242200342661704]}, {'endog': 'D2', 'r2_on_instruments': 0.05578470203411767, 'coef_vector': [-0.07489467626078514, -0.008477424112741707, 0.17889628694402993]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,cumulative_sum,-0.4265514652635779,0.0508733870223285,-8.384569815970032,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.042570143218566, 'coef_vector': [0.1564112123135252, -0.04441260223490817, -0.029501508557005694]}, {'endog': 'D1', 'r2_on_instruments': 0.05712281272552844, 'coef_vector': [-0.09177725241514087, 0.2731892084471895, -0.09242200342661704]}, {'endog': 'D2', 'r2_on_instruments': 0.05578470203411767, 'coef_vector': [-0.07489467626078514, -0.008477424112741707, 0.17889628694402993]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,log_price,-2.4043458046676043,0.032227185394334036,-74.60613687630071,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.05582150711105471, 'coef_vector': [0.20690952613379757, -0.10685532420541675]}, {'endog': 'D1', 'r2_on_instruments': 0.051527767366870036, 'coef_vector': [-0.07072412401776393, 0.17370575814760486]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,log_price_lag1,1.1288942925064416,0.03337419657812141,33.82536235333656,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.05582150711105471, 'coef_vector': [0.20690952613379757, -0.10685532420541675]}, {'endog': 'D1', 'r2_on_instruments': 0.051527767366870036, 'coef_vector': [-0.07072412401776393, 0.17370575814760486]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,cumulative_sum,-1.2754515121611627,0.06174439760757714,-20.65695936119461,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.05582150711105471, 'coef_vector': [0.20690952613379757, -0.10685532420541675]}, {'endog': 'D1', 'r2_on_instruments': 0.051527767366870036, 'coef_vector': [-0.07072412401776393, 0.17370575814760486]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price,-2.3791480981198614,0.03179641692037386,-74.82440880297425,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.05882995050115747, 'coef_vector': [0.20635795488088454, -0.04703172878614389, -0.06445503177417844]}, {'endog': 'D1', 'r2_on_instruments': 0.05963152461739596, 'coef_vector': [-0.07084391076282437, 0.2721064487954208, -0.10693905309907226]}, {'endog': 'D2', 'r2_on_instruments': 0.055040379058014954, 'coef_vector': [-0.06694076456674164, -0.008873646820952213, 0.1735162649792351]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag1,0.3687708955938575,0.014183590175690146,25.999827337503696,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.05882995050115747, 'coef_vector': [0.20635795488088454, -0.04703172878614389, -0.06445503177417844]}, {'endog': 'D1', 'r2_on_instruments': 0.05963152461739596, 'coef_vector': [-0.07084391076282437, 0.2721064487954208, -0.10693905309907226]}, {'endog': 'D2', 'r2_on_instruments': 0.055040379058014954, 'coef_vector': [-0.06694076456674164, -0.008873646820952213, 0.1735162649792351]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag2,0.9253702515194797,0.028470543540087642,32.502725148767254,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.05882995050115747, 'coef_vector': [0.20635795488088454, -0.04703172878614389, -0.06445503177417844]}, {'endog': 'D1', 'r2_on_instruments': 0.05963152461739596, 'coef_vector': [-0.07084391076282437, 0.2721064487954208, -0.10693905309907226]}, {'endog': 'D2', 'r2_on_instruments': 0.055040379058014954, 'coef_vector': [-0.06694076456674164, -0.008873646820952213, 0.1735162649792351]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,cumulative_sum,-1.0850069510065243,0.06328115170952589,-17.145815486844167,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.05882995050115747, 'coef_vector': [0.20635795488088454, -0.04703172878614389, -0.06445503177417844]}, {'endog': 'D1', 'r2_on_instruments': 0.05963152461739596, 'coef_vector': [-0.07084391076282437, 0.2721064487954208, -0.10693905309907226]}, {'endog': 'D2', 'r2_on_instruments': 0.055040379058014954, 'coef_vector': [-0.06694076456674164, -0.008873646820952213, 0.1735162649792351]}]",,,,
